o_id,o_w_id,o_d_id,o_c_id,o_carrier_id,o_ol_cnt,o_all_local,o_entry_d
504,1,8,2357,4,9,1,2018-10-20 21:32:16
505,1,8,2087,1,9,1,2018-10-20 21:32:16
506,1,8,2206,10,10,1,2018-10-20 21:32:16
507,1,8,2534,6,11,1,2018-10-20 21:32:16
508,1,8,1623,8,6,1,2018-10-20 21:32:16
509,1,8,1687,10,12,1,2018-10-20 21:32:16
510,1,8,1897,8,11,1,2018-10-20 21:32:16
511,1,8,1260,1,11,1,2018-10-20 21:32:16
512,1,8,2890,6,6,1,2018-10-20 21:32:16
513,1,8,2973,7,10,1,2018-10-20 21:32:16
514,1,8,2025,1,5,1,2018-10-20 21:32:16
515,1,8,1506,4,10,1,2018-10-20 21:32:16
516,1,8,1350,4,8,1,2018-10-20 21:32:16
517,1,8,2799,8,14,1,2018-10-20 21:32:16
518,1,8,597,6,14,1,2018-10-20 21:32:16
519,1,8,1741,1,9,1,2018-10-20 21:32:16
520,1,8,2327,4,15,1,2018-10-20 21:32:16
521,1,8,1813,2,14,1,2018-10-20 21:32:16
522,1,8,1238,9,9,1,2018-10-20 21:32:16
523,1,8,2599,10,10,1,2018-10-20 21:32:16
524,1,8,1862,9,6,1,2018-10-20 21:32:16
525,1,8,954,1,5,1,2018-10-20 21:32:16
526,1,8,1467,1,6,1,2018-10-20 21:32:16
527,1,8,2229,4,12,1,2018-10-20 21:32:16
528,1,8,1868,8,13,1,2018-10-20 21:32:16
529,1,8,1570,1,7,1,2018-10-20 21:32:16
530,1,8,901,5,5,1,2018-10-20 21:32:16
531,1,8,2811,8,7,1,2018-10-20 21:32:16
532,1,8,2794,7,12,1,2018-10-20 21:32:16
533,1,8,1480,10,15,1,2018-10-20 21:32:16
534,1,8,1122,8,7,1,2018-10-20 21:32:16
535,1,8,2590,2,12,1,2018-10-20 21:32:16
536,1,8,2454,7,9,1,2018-10-20 21:32:16
537,1,8,2607,9,6,1,2018-10-20 21:32:16
538,1,8,861,6,12,1,2018-10-20 21:32:16
539,1,8,1460,7,7,1,2018-10-20 21:32:16
540,1,8,690,10,9,1,2018-10-20 21:32:16
541,1,8,1118,7,5,1,2018-10-20 21:32:16
542,1,8,1445,6,5,1,2018-10-20 21:32:16
543,1,8,1431,4,6,1,2018-10-20 21:32:16
544,1,8,1306,7,11,1,2018-10-20 21:32:16
545,1,8,1214,10,8,1,2018-10-20 21:32:16
546,1,8,2339,5,14,1,2018-10-20 21:32:16
547,1,8,2579,8,10,1,2018-10-20 21:32:16
548,1,8,2284,6,14,1,2018-10-20 21:32:16
549,1,8,1783,5,5,1,2018-10-20 21:32:16
550,1,8,2159,2,12,1,2018-10-20 21:32:16
551,1,8,2351,10,12,1,2018-10-20 21:32:16
552,1,8,968,8,13,1,2018-10-20 21:32:16
553,1,8,2362,1,5,1,2018-10-20 21:32:16
554,1,8,1877,4,15,1,2018-10-20 21:32:16
555,1,8,2381,3,7,1,2018-10-20 21:32:16
556,1,8,2308,9,12,1,2018-10-20 21:32:16
557,1,8,1503,1,7,1,2018-10-20 21:32:16
558,1,8,1531,10,15,1,2018-10-20 21:32:16
559,1,8,2705,6,12,1,2018-10-20 21:32:16
560,1,8,1870,2,15,1,2018-10-20 21:32:16
561,1,8,941,5,9,1,2018-10-20 21:32:16
562,1,8,2570,10,13,1,2018-10-20 21:32:16
563,1,8,1425,1,6,1,2018-10-20 21:32:16
564,1,8,1670,5,6,1,2018-10-20 21:32:16
565,1,8,2959,4,6,1,2018-10-20 21:32:16
566,1,8,2554,9,13,1,2018-10-20 21:32:16
567,1,8,1876,3,14,1,2018-10-20 21:32:16
568,1,8,1532,2,5,1,2018-10-20 21:32:16
569,1,8,1085,7,11,1,2018-10-20 21:32:16
570,1,8,2425,7,9,1,2018-10-20 21:32:16
571,1,8,1485,2,13,1,2018-10-20 21:32:16
572,1,8,956,7,9,1,2018-10-20 21:32:16
573,1,8,2489,9,7,1,2018-10-20 21:32:16
574,1,8,2864,2,6,1,2018-10-20 21:32:16
575,1,8,953,7,13,1,2018-10-20 21:32:16
576,1,8,764,4,5,1,2018-10-20 21:32:16
577,1,8,1373,5,13,1,2018-10-20 21:32:16
578,1,8,1278,6,12,1,2018-10-20 21:32:16
579,1,8,1692,9,15,1,2018-10-20 21:32:16
580,1,8,1137,2,7,1,2018-10-20 21:32:16
581,1,8,2041,10,15,1,2018-10-20 21:32:16
582,1,8,1144,8,9,1,2018-10-20 21:32:16
583,1,8,873,10,14,1,2018-10-20 21:32:16
584,1,8,1872,8,11,1,2018-10-20 21:32:16
585,1,8,2716,5,12,1,2018-10-20 21:32:16
586,1,8,2866,1,15,1,2018-10-20 21:32:16
587,1,8,1762,3,10,1,2018-10-20 21:32:16
588,1,8,1239,10,8,1,2018-10-20 21:32:16
589,1,8,1969,6,6,1,2018-10-20 21:32:16
590,1,8,1548,2,15,1,2018-10-20 21:32:16
591,1,8,636,4,15,1,2018-10-20 21:32:16
592,1,8,1645,8,7,1,2018-10-20 21:32:16
593,1,8,2648,10,5,1,2018-10-20 21:32:16
594,1,8,1201,7,11,1,2018-10-20 21:32:16
595,1,8,2533,8,7,1,2018-10-20 21:32:16
596,1,8,1772,3,12,1,2018-10-20 21:32:16
597,1,8,1625,8,14,1,2018-10-20 21:32:16
598,1,8,1594,7,14,1,2018-10-20 21:32:16
599,1,8,613,2,6,1,2018-10-20 21:32:16
600,1,8,2098,5,11,1,2018-10-20 21:32:16
601,1,8,1277,6,8,1,2018-10-20 21:32:16
602,1,8,1522,6,12,1,2018-10-20 21:32:16
603,1,8,2307,2,15,1,2018-10-20 21:32:16
604,1,8,1377,8,15,1,2018-10-20 21:32:16
605,1,8,1467,4,5,1,2018-10-20 21:32:16
606,1,8,1812,5,6,1,2018-10-20 21:32:16
607,1,8,1634,7,10,1,2018-10-20 21:32:16
608,1,8,1880,4,14,1,2018-10-20 21:32:16
609,1,8,2109,3,7,1,2018-10-20 21:32:16
610,1,8,2594,10,8,1,2018-10-20 21:32:16
611,1,8,656,5,8,1,2018-10-20 21:32:16
612,1,8,1782,2,14,1,2018-10-20 21:32:16
613,1,8,881,1,8,1,2018-10-20 21:32:16
614,1,8,2345,6,7,1,2018-10-20 21:32:16
615,1,8,2924,10,15,1,2018-10-20 21:32:16
616,1,8,1966,4,9,1,2018-10-20 21:32:16
617,1,8,2044,5,6,1,2018-10-20 21:32:16
618,1,8,2232,3,13,1,2018-10-20 21:32:16
619,1,8,1958,6,6,1,2018-10-20 21:32:16
620,1,8,1547,2,13,1,2018-10-20 21:32:16
621,1,8,2418,4,12,1,2018-10-20 21:32:16
622,1,8,1263,4,12,1,2018-10-20 21:32:16
623,1,8,1994,7,6,1,2018-10-20 21:32:16
624,1,8,2195,5,10,1,2018-10-20 21:32:16
625,1,8,2425,9,8,1,2018-10-20 21:32:16
626,1,8,2059,8,5,1,2018-10-20 21:32:16
627,1,8,1068,5,9,1,2018-10-20 21:32:16
628,1,8,2462,2,14,1,2018-10-20 21:32:16
629,1,8,1686,7,11,1,2018-10-20 21:32:16
630,1,8,750,1,11,1,2018-10-20 21:32:16
631,1,8,935,1,9,1,2018-10-20 21:32:16
632,1,8,1856,9,9,1,2018-10-20 21:32:16
633,1,8,1838,1,15,1,2018-10-20 21:32:16
634,1,8,1803,2,8,1,2018-10-20 21:32:16
635,1,8,1148,10,8,1,2018-10-20 21:32:16
636,1,8,1696,7,13,1,2018-10-20 21:32:16
637,1,8,1967,6,6,1,2018-10-20 21:32:16
638,1,8,879,3,9,1,2018-10-20 21:32:16
639,1,8,1098,2,15,1,2018-10-20 21:32:16
640,1,8,1954,1,5,1,2018-10-20 21:32:16
641,1,8,1074,4,15,1,2018-10-20 21:32:16
642,1,8,1269,7,8,1,2018-10-20 21:32:16
643,1,8,2915,10,13,1,2018-10-20 21:32:16
644,1,8,2786,1,7,1,2018-10-20 21:32:16
645,1,8,967,6,14,1,2018-10-20 21:32:16
646,1,8,960,3,8,1,2018-10-20 21:32:16
647,1,8,1350,4,13,1,2018-10-20 21:32:16
648,1,8,2311,10,13,1,2018-10-20 21:32:16
649,1,8,813,1,11,1,2018-10-20 21:32:16
650,1,8,2156,1,10,1,2018-10-20 21:32:16
651,1,8,2374,3,12,1,2018-10-20 21:32:16
652,1,8,1770,10,12,1,2018-10-20 21:32:16
653,1,8,1571,3,6,1,2018-10-20 21:32:16
654,1,8,1343,9,14,1,2018-10-20 21:32:16
655,1,8,2464,7,6,1,2018-10-20 21:32:16
656,1,8,2036,1,9,1,2018-10-20 21:32:16
657,1,8,996,7,14,1,2018-10-20 21:32:16
658,1,8,2486,10,5,1,2018-10-20 21:32:16
659,1,8,893,5,11,1,2018-10-20 21:32:16
660,1,8,2192,9,15,1,2018-10-20 21:32:16
661,1,8,1431,1,14,1,2018-10-20 21:32:16
662,1,8,1727,4,5,1,2018-10-20 21:32:16
663,1,8,1149,3,6,1,2018-10-20 21:32:16
664,1,8,1371,6,7,1,2018-10-20 21:32:16
665,1,8,1496,1,8,1,2018-10-20 21:32:16
666,1,8,2854,7,10,1,2018-10-20 21:32:16
667,1,8,1008,7,7,1,2018-10-20 21:32:16
668,1,8,2871,3,5,1,2018-10-20 21:32:16
669,1,8,2629,8,7,1,2018-10-20 21:32:16
670,1,8,2601,6,6,1,2018-10-20 21:32:16
671,1,8,1803,9,12,1,2018-10-20 21:32:16
672,1,8,977,5,9,1,2018-10-20 21:32:16
673,1,8,1842,5,5,1,2018-10-20 21:32:16
674,1,8,2526,10,8,1,2018-10-20 21:32:16
675,1,8,2731,6,9,1,2018-10-20 21:32:16
676,1,8,1922,1,5,1,2018-10-20 21:32:16
677,1,8,1966,4,14,1,2018-10-20 21:32:16
678,1,8,939,4,15,1,2018-10-20 21:32:16
679,1,8,1698,7,10,1,2018-10-20 21:32:16
680,1,8,768,3,8,1,2018-10-20 21:32:16
681,1,8,2372,4,13,1,2018-10-20 21:32:16
682,1,8,2742,6,14,1,2018-10-20 21:32:16
683,1,8,2885,3,9,1,2018-10-20 21:32:16
684,1,8,2761,2,15,1,2018-10-20 21:32:16
685,1,8,1437,3,5,1,2018-10-20 21:32:16
686,1,8,853,7,10,1,2018-10-20 21:32:16
687,1,8,1163,4,14,1,2018-10-20 21:32:16
688,1,8,1089,8,14,1,2018-10-20 21:32:16
689,1,8,1070,6,8,1,2018-10-20 21:32:16
690,1,8,2765,10,7,1,2018-10-20 21:32:16
691,1,8,1956,10,13,1,2018-10-20 21:32:16
692,1,8,2786,9,5,1,2018-10-20 21:32:16
693,1,8,856,5,15,1,2018-10-20 21:32:16
694,1,8,779,10,13,1,2018-10-20 21:32:16
695,1,8,1923,7,9,1,2018-10-20 21:32:16
696,1,8,2709,10,13,1,2018-10-20 21:32:16
697,1,8,2535,8,10,1,2018-10-20 21:32:16
698,1,8,805,9,8,1,2018-10-20 21:32:16
699,1,8,2618,8,7,1,2018-10-20 21:32:16
700,1,8,2700,1,6,1,2018-10-20 21:32:16
701,1,8,1248,4,8,1,2018-10-20 21:32:16
702,1,8,1420,5,12,1,2018-10-20 21:32:16
703,1,8,2139,10,11,1,2018-10-20 21:32:16
704,1,8,1258,3,15,1,2018-10-20 21:32:16
705,1,8,1394,7,10,1,2018-10-20 21:32:16
706,1,8,1267,8,5,1,2018-10-20 21:32:16
707,1,8,1822,10,14,1,2018-10-20 21:32:16
708,1,8,2330,1,8,1,2018-10-20 21:32:16
709,1,8,2918,2,12,1,2018-10-20 21:32:16
710,1,8,1340,3,9,1,2018-10-20 21:32:16
711,1,8,995,3,9,1,2018-10-20 21:32:16
712,1,8,2372,6,14,1,2018-10-20 21:32:16
713,1,8,1923,9,14,1,2018-10-20 21:32:16
714,1,8,1475,2,9,1,2018-10-20 21:32:16
715,1,8,1309,10,11,1,2018-10-20 21:32:16
716,1,8,1452,7,7,1,2018-10-20 21:32:16
717,1,8,2967,1,13,1,2018-10-20 21:32:16
718,1,8,2405,5,7,1,2018-10-20 21:32:16
719,1,8,830,4,6,1,2018-10-20 21:32:16
720,1,8,1181,7,8,1,2018-10-20 21:32:16
721,1,8,2215,6,12,1,2018-10-20 21:32:16
722,1,8,2660,1,11,1,2018-10-20 21:32:16
723,1,8,1587,6,10,1,2018-10-20 21:32:16
724,1,8,2175,9,10,1,2018-10-20 21:32:16
725,1,8,2185,8,13,1,2018-10-20 21:32:16
726,1,8,1799,7,7,1,2018-10-20 21:32:16
727,1,8,741,5,12,1,2018-10-20 21:32:16
728,1,8,957,2,6,1,2018-10-20 21:32:16
729,1,8,1178,5,13,1,2018-10-20 21:32:16
730,1,8,969,2,10,1,2018-10-20 21:32:16
731,1,8,1075,1,9,1,2018-10-20 21:32:16
732,1,8,2041,9,15,1,2018-10-20 21:32:16
733,1,8,1123,4,9,1,2018-10-20 21:32:16
734,1,8,2924,1,10,1,2018-10-20 21:32:16
735,1,8,760,7,12,1,2018-10-20 21:32:16
736,1,8,1918,4,13,1,2018-10-20 21:32:16
737,1,8,1493,8,11,1,2018-10-20 21:32:16
738,1,8,1992,2,14,1,2018-10-20 21:32:16
739,1,8,2317,2,6,1,2018-10-20 21:32:16
740,1,8,1713,1,15,1,2018-10-20 21:32:16
741,1,8,1031,7,15,1,2018-10-20 21:32:16
742,1,8,2105,8,11,1,2018-10-20 21:32:16
743,1,8,1107,5,9,1,2018-10-20 21:32:16
744,1,8,1658,3,10,1,2018-10-20 21:32:16
745,1,8,2912,3,5,1,2018-10-20 21:32:16
746,1,8,2628,5,15,1,2018-10-20 21:32:16
747,1,8,1705,2,15,1,2018-10-20 21:32:16
748,1,8,1171,10,14,1,2018-10-20 21:32:16
749,1,8,1059,7,6,1,2018-10-20 21:32:16
750,1,8,1760,3,11,1,2018-10-20 21:32:16
751,1,8,2970,6,8,1,2018-10-20 21:32:16
752,1,8,1201,6,12,1,2018-10-20 21:32:16
753,1,8,1462,3,9,1,2018-10-20 21:32:16
754,1,8,903,9,6,1,2018-10-20 21:32:16
755,1,8,1127,5,8,1,2018-10-20 21:32:16
756,1,8,1543,10,10,1,2018-10-20 21:32:16
757,1,8,2472,9,8,1,2018-10-20 21:32:16
758,1,8,1255,3,15,1,2018-10-20 21:32:16
759,1,8,1021,8,9,1,2018-10-20 21:32:16
760,1,8,2042,4,5,1,2018-10-20 21:32:16
761,1,8,1018,4,6,1,2018-10-20 21:32:16
762,1,8,2449,7,9,1,2018-10-20 21:32:16
763,1,8,1922,2,8,1,2018-10-20 21:32:16
764,1,8,1838,2,13,1,2018-10-20 21:32:16
765,1,8,1854,9,14,1,2018-10-20 21:32:16
766,1,8,2520,5,8,1,2018-10-20 21:32:16
767,1,8,2429,9,5,1,2018-10-20 21:32:16
768,1,8,2877,4,6,1,2018-10-20 21:32:16
769,1,8,2613,8,12,1,2018-10-20 21:32:16
770,1,8,1853,4,15,1,2018-10-20 21:32:16
771,1,8,2258,5,6,1,2018-10-20 21:32:16
772,1,8,2353,5,14,1,2018-10-20 21:32:16
773,1,8,2221,1,8,1,2018-10-20 21:32:16
774,1,8,1108,2,8,1,2018-10-20 21:32:16
775,1,8,2451,5,6,1,2018-10-20 21:32:16
776,1,8,2174,5,13,1,2018-10-20 21:32:16
777,1,8,850,5,10,1,2018-10-20 21:32:16
778,1,8,1806,5,7,1,2018-10-20 21:32:16
779,1,8,2033,1,8,1,2018-10-20 21:32:16
780,1,8,1203,2,11,1,2018-10-20 21:32:16
781,1,8,930,8,10,1,2018-10-20 21:32:16
782,1,8,1716,6,6,1,2018-10-20 21:32:16
783,1,8,1361,10,15,1,2018-10-20 21:32:16
784,1,8,2215,1,5,1,2018-10-20 21:32:16
785,1,8,1690,2,15,1,2018-10-20 21:32:16
786,1,8,2824,8,6,1,2018-10-20 21:32:16
787,1,8,1768,5,9,1,2018-10-20 21:32:16
788,1,8,1288,8,11,1,2018-10-20 21:32:16
789,1,8,2377,9,13,1,2018-10-20 21:32:16
790,1,8,1390,3,12,1,2018-10-20 21:32:16
791,1,8,1191,9,12,1,2018-10-20 21:32:16
792,1,8,832,10,9,1,2018-10-20 21:32:16
793,1,8,2029,10,11,1,2018-10-20 21:32:16
794,1,8,2189,8,12,1,2018-10-20 21:32:16
795,1,8,2201,7,7,1,2018-10-20 21:32:16
796,1,8,1236,9,6,1,2018-10-20 21:32:16
797,1,8,931,4,9,1,2018-10-20 21:32:16
798,1,8,2654,4,12,1,2018-10-20 21:32:16
799,1,8,2326,1,15,1,2018-10-20 21:32:16
800,1,8,2180,8,13,1,2018-10-20 21:32:16
801,1,8,1056,7,9,1,2018-10-20 21:32:16
802,1,8,982,9,11,1,2018-10-20 21:32:16
803,1,8,1165,10,15,1,2018-10-20 21:32:16
804,1,8,1907,6,15,1,2018-10-20 21:32:16
805,1,8,2204,6,12,1,2018-10-20 21:32:16
806,1,8,2701,1,7,1,2018-10-20 21:32:16
807,1,8,1553,2,6,1,2018-10-20 21:32:16
808,1,8,1980,1,8,1,2018-10-20 21:32:16
809,1,8,2806,3,13,1,2018-10-20 21:32:16
810,1,8,2761,2,7,1,2018-10-20 21:32:16
811,1,8,2501,1,9,1,2018-10-20 21:32:16
812,1,8,1921,7,6,1,2018-10-20 21:32:16
813,1,8,1786,3,14,1,2018-10-20 21:32:16
814,1,8,2106,2,14,1,2018-10-20 21:32:16
815,1,8,1095,4,15,1,2018-10-20 21:32:16
816,1,8,1395,3,13,1,2018-10-20 21:32:16
817,1,8,987,5,8,1,2018-10-20 21:32:16
818,1,8,2113,5,10,1,2018-10-20 21:32:16
819,1,8,1096,1,9,1,2018-10-20 21:32:16
820,1,8,2479,3,9,1,2018-10-20 21:32:16
821,1,8,1757,10,7,1,2018-10-20 21:32:16
822,1,8,2377,3,5,1,2018-10-20 21:32:16
823,1,8,863,9,5,1,2018-10-20 21:32:16
824,1,8,2740,4,7,1,2018-10-20 21:32:16
825,1,8,928,4,14,1,2018-10-20 21:32:16
826,1,8,2569,1,9,1,2018-10-20 21:32:16
827,1,8,2304,2,12,1,2018-10-20 21:32:16
828,1,8,1343,6,14,1,2018-10-20 21:32:16
829,1,8,857,8,12,1,2018-10-20 21:32:16
830,1,8,2822,10,13,1,2018-10-20 21:32:16
831,1,8,2303,5,6,1,2018-10-20 21:32:16
832,1,8,2183,9,6,1,2018-10-20 21:32:16
833,1,8,1466,8,11,1,2018-10-20 21:32:16
834,1,8,1104,2,11,1,2018-10-20 21:32:16
835,1,8,2915,5,5,1,2018-10-20 21:32:16
836,1,8,1735,1,10,1,2018-10-20 21:32:16
837,1,8,1844,6,10,1,2018-10-20 21:32:16
838,1,8,2476,4,15,1,2018-10-20 21:32:16
839,1,8,2526,1,9,1,2018-10-20 21:32:16
840,1,8,1261,5,8,1,2018-10-20 21:32:16
841,1,8,845,5,14,1,2018-10-20 21:32:16
842,1,8,2958,1,12,1,2018-10-20 21:32:16
843,1,8,2692,6,12,1,2018-10-20 21:32:16
844,1,8,1163,6,13,1,2018-10-20 21:32:16
845,1,8,1662,8,9,1,2018-10-20 21:32:16
846,1,8,2172,10,13,1,2018-10-20 21:32:16
847,1,8,928,2,7,1,2018-10-20 21:32:16
848,1,8,2220,1,15,1,2018-10-20 21:32:16
849,1,8,2726,3,11,1,2018-10-20 21:32:16
850,1,8,1882,3,14,1,2018-10-20 21:32:16
851,1,8,985,3,5,1,2018-10-20 21:32:16
852,1,8,2039,4,13,1,2018-10-20 21:32:16
853,1,8,2060,6,10,1,2018-10-20 21:32:16
854,1,8,1851,10,9,1,2018-10-20 21:32:16
855,1,8,2303,2,9,1,2018-10-20 21:32:16
856,1,8,2263,8,15,1,2018-10-20 21:32:16
857,1,8,1856,7,6,1,2018-10-20 21:32:16
858,1,8,1080,3,14,1,2018-10-20 21:32:16
859,1,8,2874,1,10,1,2018-10-20 21:32:16
860,1,8,1335,10,9,1,2018-10-20 21:32:16
861,1,8,1760,4,10,1,2018-10-20 21:32:16
862,1,8,921,5,10,1,2018-10-20 21:32:16
863,1,8,1657,3,7,1,2018-10-20 21:32:16
864,1,8,2191,9,12,1,2018-10-20 21:32:16
865,1,8,1016,3,11,1,2018-10-20 21:32:16
866,1,8,2277,2,7,1,2018-10-20 21:32:16
867,1,8,1745,4,8,1,2018-10-20 21:32:16
868,1,8,910,2,13,1,2018-10-20 21:32:16
869,1,8,2000,5,9,1,2018-10-20 21:32:16
870,1,8,2121,4,10,1,2018-10-20 21:32:16
871,1,8,2640,1,13,1,2018-10-20 21:32:16
872,1,8,1184,1,14,1,2018-10-20 21:32:16
873,1,8,2804,9,13,1,2018-10-20 21:32:16
874,1,8,1958,4,11,1,2018-10-20 21:32:16
875,1,8,951,8,13,1,2018-10-20 21:32:16
876,1,8,2730,10,15,1,2018-10-20 21:32:16
877,1,8,1220,6,6,1,2018-10-20 21:32:16
878,1,8,2962,3,10,1,2018-10-20 21:32:16
879,1,8,2438,1,15,1,2018-10-20 21:32:16
880,1,8,1074,2,5,1,2018-10-20 21:32:16
881,1,8,2490,8,9,1,2018-10-20 21:32:16
882,1,8,1077,5,14,1,2018-10-20 21:32:16
883,1,8,1462,3,15,1,2018-10-20 21:32:16
884,1,8,1232,8,6,1,2018-10-20 21:32:16
885,1,8,2070,5,11,1,2018-10-20 21:32:16
886,1,8,1324,5,5,1,2018-10-20 21:32:16
887,1,8,1867,3,7,1,2018-10-20 21:32:16
888,1,8,2946,9,9,1,2018-10-20 21:32:16
889,1,8,983,3,14,1,2018-10-20 21:32:16
890,1,8,2968,8,12,1,2018-10-20 21:32:16
891,1,8,1065,6,7,1,2018-10-20 21:32:16
892,1,8,1610,7,5,1,2018-10-20 21:32:16
893,1,8,2037,2,9,1,2018-10-20 21:32:16
894,1,8,2040,2,5,1,2018-10-20 21:32:16
895,1,8,2350,10,15,1,2018-10-20 21:32:16
896,1,8,1154,7,6,1,2018-10-20 21:32:16
897,1,8,1004,4,12,1,2018-10-20 21:32:16
898,1,8,2461,8,11,1,2018-10-20 21:32:16
899,1,8,1582,10,12,1,2018-10-20 21:32:16
900,1,8,2136,6,13,1,2018-10-20 21:32:16
901,1,8,2850,1,15,1,2018-10-20 21:32:16
902,1,8,2588,7,13,1,2018-10-20 21:32:16
903,1,8,2255,2,13,1,2018-10-20 21:32:16
904,1,8,2353,9,6,1,2018-10-20 21:32:16
905,1,8,929,6,7,1,2018-10-20 21:32:16
906,1,8,2291,2,5,1,2018-10-20 21:32:16
907,1,8,1869,8,12,1,2018-10-20 21:32:16
908,1,8,2034,7,8,1,2018-10-20 21:32:16
909,1,8,1231,9,13,1,2018-10-20 21:32:16
910,1,8,1153,9,11,1,2018-10-20 21:32:16
911,1,8,1511,2,14,1,2018-10-20 21:32:16
912,1,8,1399,8,13,1,2018-10-20 21:32:16
913,1,8,1235,9,11,1,2018-10-20 21:32:16
914,1,8,2279,9,12,1,2018-10-20 21:32:16
915,1,8,1228,8,10,1,2018-10-20 21:32:16
916,1,8,1876,10,7,1,2018-10-20 21:32:16
917,1,8,2940,6,5,1,2018-10-20 21:32:16
918,1,8,2189,1,9,1,2018-10-20 21:32:16
919,1,8,2062,10,8,1,2018-10-20 21:32:16
920,1,8,1692,8,11,1,2018-10-20 21:32:16
921,1,8,1533,10,14,1,2018-10-20 21:32:16
922,1,8,2844,6,5,1,2018-10-20 21:32:16
923,1,8,1690,4,6,1,2018-10-20 21:32:16
924,1,8,2431,4,12,1,2018-10-20 21:32:16
925,1,8,2486,4,8,1,2018-10-20 21:32:16
926,1,8,1658,7,5,1,2018-10-20 21:32:16
927,1,8,2214,4,6,1,2018-10-20 21:32:16
928,1,8,2142,10,15,1,2018-10-20 21:32:16
929,1,8,1155,4,9,1,2018-10-20 21:32:16
930,1,8,2384,5,11,1,2018-10-20 21:32:16
931,1,8,1003,3,8,1,2018-10-20 21:32:16
932,1,8,2821,2,8,1,2018-10-20 21:32:16
933,1,8,1162,7,8,1,2018-10-20 21:32:16
934,1,8,2089,6,9,1,2018-10-20 21:32:16
935,1,8,2610,4,14,1,2018-10-20 21:32:16
936,1,8,2573,2,5,1,2018-10-20 21:32:16
937,1,8,2258,8,13,1,2018-10-20 21:32:16
938,1,8,2248,7,15,1,2018-10-20 21:32:16
939,1,8,1838,10,13,1,2018-10-20 21:32:16
940,1,8,2422,6,7,1,2018-10-20 21:32:16
941,1,8,1774,10,6,1,2018-10-20 21:32:16
942,1,8,1770,9,11,1,2018-10-20 21:32:16
943,1,8,2444,9,10,1,2018-10-20 21:32:16
944,1,8,985,4,10,1,2018-10-20 21:32:16
945,1,8,2092,5,8,1,2018-10-20 21:32:16
946,1,8,1427,6,14,1,2018-10-20 21:32:16
947,1,8,2604,1,9,1,2018-10-20 21:32:16
948,1,8,1092,9,12,1,2018-10-20 21:32:16
949,1,8,1610,8,10,1,2018-10-20 21:32:16
950,1,8,1082,1,6,1,2018-10-20 21:32:16
951,1,8,1233,10,10,1,2018-10-20 21:32:16
952,1,8,2222,8,8,1,2018-10-20 21:32:16
953,1,8,2056,7,10,1,2018-10-20 21:32:16
954,1,8,1602,7,9,1,2018-10-20 21:32:16
955,1,8,1854,4,7,1,2018-10-20 21:32:16
956,1,8,1509,3,9,1,2018-10-20 21:32:16
957,1,8,1547,4,15,1,2018-10-20 21:32:16
958,1,8,2325,7,9,1,2018-10-20 21:32:16
959,1,8,1885,9,11,1,2018-10-20 21:32:16
960,1,8,2117,1,10,1,2018-10-20 21:32:16
961,1,8,1827,2,10,1,2018-10-20 21:32:16
962,1,8,2376,4,7,1,2018-10-20 21:32:16
963,1,8,2110,7,8,1,2018-10-20 21:32:16
964,1,8,1152,4,9,1,2018-10-20 21:32:16
965,1,8,1266,7,13,1,2018-10-20 21:32:16
966,1,8,2214,5,15,1,2018-10-20 21:32:16
967,1,8,972,4,10,1,2018-10-20 21:32:16
968,1,8,2382,3,5,1,2018-10-20 21:32:16
969,1,8,1176,7,11,1,2018-10-20 21:32:16
970,1,8,1761,5,11,1,2018-10-20 21:32:16
971,1,8,1720,8,10,1,2018-10-20 21:32:16
972,1,8,1284,2,15,1,2018-10-20 21:32:16
973,1,8,1511,6,15,1,2018-10-20 21:32:16
974,1,8,2438,8,5,1,2018-10-20 21:32:16
975,1,8,1138,6,8,1,2018-10-20 21:32:16
976,1,8,1805,6,15,1,2018-10-20 21:32:16
977,1,8,1345,5,11,1,2018-10-20 21:32:16
978,1,8,2892,8,12,1,2018-10-20 21:32:16
979,1,8,2604,1,12,1,2018-10-20 21:32:16
980,1,8,1682,10,13,1,2018-10-20 21:32:16
981,1,8,2171,9,10,1,2018-10-20 21:32:16
982,1,8,2241,7,9,1,2018-10-20 21:32:16
983,1,8,2186,1,5,1,2018-10-20 21:32:16
984,1,8,2291,5,14,1,2018-10-20 21:32:16
985,1,8,2013,8,12,1,2018-10-20 21:32:16
986,1,8,1736,2,15,1,2018-10-20 21:32:16
987,1,8,2597,1,5,1,2018-10-20 21:32:16
988,1,8,1615,8,13,1,2018-10-20 21:32:16
989,1,8,2576,1,7,1,2018-10-20 21:32:16
990,1,8,2996,4,12,1,2018-10-20 21:32:16
991,1,8,1662,9,10,1,2018-10-20 21:32:16
992,1,8,2449,4,13,1,2018-10-20 21:32:16
993,1,8,1676,6,9,1,2018-10-20 21:32:16
994,1,8,2115,3,10,1,2018-10-20 21:32:16
995,1,8,2139,9,15,1,2018-10-20 21:32:16
996,1,8,1796,2,11,1,2018-10-20 21:32:16
997,1,8,2512,9,5,1,2018-10-20 21:32:16
998,1,8,2897,6,11,1,2018-10-20 21:32:16
999,1,8,2374,8,14,1,2018-10-20 21:32:16
1000,1,8,2404,2,8,1,2018-10-20 21:32:16
1001,1,8,2424,2,14,1,2018-10-20 21:32:16
1002,1,8,1293,3,14,1,2018-10-20 21:32:16
1003,1,8,1434,4,5,1,2018-10-20 21:32:16
